epoch,sod,sat,const,elevation_deg,birth_mm,birth_cycles,birth_sigma_mm,observed_lif_mm,predicted_noamb_mm,rho_geom_mm,sat_clk_mm,rec_clk_mm,tropo_hydro_mm,tropo_wet_mm,relativity_mm,shapiro_mm,solid_earth_mm,apc_sat_mm,apc_rec_mm,pcv_sat_mm,pcv_rec_mm,osb_if_phase_mm,windup_mm,windup_cycles,is_startup,is_first2h,birth_innovation_mm,birth_NIS,birth_predicted_sigma_mm
0,0.0,G01,G,25.887,5138.4753,36.217993,20000.0000,23080320406.2537,23080315267.7784,23180857619.6586,-100545269.3434,-1906.2302,4763.3024,409.9414,399.4372,15.4907,-0.0008,-1911.8935,-22.5080,42.4000,-8.0031,11.6611,-60.4672,-0.426197,1,1,0.0000,0.00000000e+00,20309.9171,8091.4344,-4906.2302,-3000.0000
0,0.0,G03,G,61.000,3808.1889,26.841612,20000.0000,20593476690.8677,20593472882.6789,20766479605.0951,-173011723.8134,-1906.2302,2389.6528,205.0967,-4286.3704,13.1876,-0.0017,-1508.7174,-40.7680,23.5000,-10.1784,-16.8706,66.6058,0.469464,1,1,0.0000,0.00000000e+00,20193.7193,6784.6540,-4906.2302,-3000.0000
0,0.0,G04,G,26.039,4598.7987,32.414140,20000.0000,23164154929.4841,23164150330.6855,23176946294.5978,-12796842.1903,-1906.2302,4737.7340,407.7251,2410.7539,15.4878,-0.0008,-1896.8220,-20.5847,42.4000,-8.0838,43.5636,57.3140,0.403972,1,1,0.0000,0.00000000e+00,20626.9110,7552.0121,-4906.2302,-3000.0000
0,0.0,G08,G,15.919,2770.3670,19.526635,20000.0000,23959736311.5249,23959733541.1579,24108144617.1868,-148409492.0612,-1906.2302,7507.9711,649.6202,7875.8463,16.5296,-0.0005,-1351.9323,-13.1520,23.5000,0.4884,-13.0006,-44.8895,-0.316399,1,1,0.0000,0.00000000e+00,20029.9817,5695.8229,-4906.2302,-3000.0000
0,0.0,G16,G,70.688,3425.9433,24.147394,20000.0000,20072628313.8660,20072624887.9227,20133486950.5729,-60856464.9752,-1906.2302,2215.1625,190.0959,6110.3760,12.7842,-0.0020,-1383.5328,-42.1862,6.4000,-5.5095,-45.5341,-62.7145,-0.442036,1,1,0.0000,0.00000000e+00,20193.5079,6404.1297,-4906.2302,-3000.0000
0,0.0,G26,G,40.319,3549.0746,25.015272,20000.0000,21795460623.1161,21795457074.0415,21698565937.3994,96887997.5529,-1906.2302,3225.6581,277.0592,-1518.0055,14.2076,-0.0014,-1367.6310,-27.6303,23.5000,-13.1096,23.9574,35.4724,0.250024,1,1,0.0000,0.00000000e+00,20368.7496,6517.2820,-4906.2302,-3000.0000
0,0.0,G27,G,22.050,11687.1787,82.375828,20000.0000,23497211692.9467,23497200005.7679,23486581617.7867,10624049.3344,-1906.2302,5526.8514,476.2528,9792.3153,15.8535,-0.0008,-1337.2452,-16.2431,23.5000,-5.2645,8.9645,-34.2070,-0.241104,1,1,0.0000,0.00000000e+00,20132.3099,14632.5286,-4906.2302,-3000.0000
3,90.0,G08,G,16.270,1241.7646,8.752445,20000.0000,23920740481.6430,23920739239.8784,24069148199.4919,-148409365.8764,311.2812,7355.3253,581.5428,7882.0035,16.4879,-0.0006,-1352.0967,-13.3948,23.5000,0.1297,-13.0006,-44.6015,-0.314369,1,1,0.0000,0.00000000e+00,20008.0584,2396.3818,-851.9912,-1163.2725
16,480.0,G02,G,15.230,8349.0169,58.847152,20000.0000,24008771842.6146,24008763493.5976,24018662995.8665,-9898417.7922,1590.6251,7827.9966,584.2200,11145.6688,16.5570,-0.0005,-663.3211,-13.7141,40.6000,1.1939,-40.9596,-51.3385,-0.361854,1,1,0.0000,0.00000000e+00,20007.6119,8973.6431,974.1736,-616.4515
33,990.0,G08,G,20.013,-30.1016,-0.212168,20000.0000,23514509010.4533,23514509040.5549,23662919330.9951,-148408040.5484,-889.7079,6052.0467,427.6697,7875.7614,16.0601,-0.0008,-1353.3937,-15.9744,23.5000,-3.6982,-13.0006,-41.6609,-0.293642,0,1,0.0000,0.00000000e+00,20001.1756,146.8895,-1059.8305,-170.1226
36,1080.0,G02,G,13.449,1019.9831,7.189242,20000.0000,24150313106.1285,24150312086.1454,24160213543.4039,-9899896.0823,-255.0893,8800.3129,636.5803,10803.6879,16.7557,-0.0005,-662.9624,-12.1843,40.6000,3.3526,-40.9596,-49.2922,-0.347431,0,1,0.0000,0.00000000e+00,20001.7529,1142.0792,-378.8334,-123.7441
36,1080.0,G07,G,11.926,1251.4499,8.820710,20000.0000,24764046607.1344,24764045355.6845,24720391429.6006,43630786.8480,-255.0893,9848.3946,714.5554,-12768.4514,17.0838,-0.0003,-735.0867,-12.3834,40.6000,5.2405,3.9986,-67.5669,-0.476238,0,1,0.0000,0.00000000e+00,20002.2098,1373.3441,-378.8334,-123.7441
58,1740.0,G08,G,23.441,-135.4087,-0.954414,20000.0000,23158852575.3187,23158852710.7274,23307262940.7025,-148406936.0872,-1135.8833,5220.9165,355.5543,7767.3361,15.6951,-0.0010,-1354.0129,-18.3024,23.5000,-6.3334,-13.0006,-39.1013,-0.275601,0,1,0.0000,0.00000000e+00,20000.6375,-309.0520,-969.3382,166.5450
59,1770.0,G03,G,69.068,3614.4245,25.475884,20000.0000,20339330599.6908,20339326985.2663,20512326786.9501,-173005795.3829,-815.6959,2238.1604,155.2608,-4385.8382,12.9377,-0.0022,-1510.5565,-43.6941,23.5000,-6.2999,-16.8706,72.3384,0.509869,0,1,0.0000,0.00000000e+00,20000.1848,3937.9952,-1135.8833,-320.1873
59,1770.0,G08,G,23.583,172.0250,1.212500,20000.0000,23144410874.6084,23144410702.5833,23292820587.9106,-148406894.3522,-815.6959,5191.6243,361.4181,7761.0581,15.6804,-0.0010,-1354.0294,-18.3982,23.5000,-6.4430,-13.0006,-38.9963,-0.274861,0,1,0.0000,0.00000000e+00,20000.5833,500.0883,-1135.8833,-320.1873
59,1770.0,G16,G,63.024,3858.6721,27.197437,20000.0000,20284161063.5382,20284157204.8661,20345019719.4016,-60860467.8957,-815.6959,2345.3396,162.7088,3749.1381,12.9992,-0.0022,-1379.1481,-39.4924,6.4000,-9.2512,-45.5341,-100.1616,-0.705978,0,1,0.0000,0.00000000e+00,20000.1769,4182.4052,-1135.8833,-320.1873
60,1800.0,G09,G,11.792,-1868.5220,-13.170077,20000.0000,24223370112.8081,24223371981.3300,24454257562.3867,-230893737.5990,-883.5143,9952.3639,695.1288,1653.3557,17.0140,-0.0004,-1440.7912,-10.4510,23.5000,5.4060,34.1143,57.4867,0.405189,0,1,0.0000,0.00000000e+00,20001.8494,-1941.9326,-815.6959,67.8184
62,1860.0,G08,G,24.013,201.6581,1.421365,20000.0000,23101011589.1788,23101011387.5207,23249421524.9424,-148406760.2977,-1110.0950,5105.3962,336.5449,7741.3322,15.6365,-0.0010,-1354.0753,-18.6867,23.5000,-6.7734,-13.0006,-38.6800,-0.272632,0,1,0.0000,0.00000000e+00,20000.5555,179.7766,-1093.4015,16.6935
75,2250.0,G08,G,25.914,2236.8076,15.765899,20000.0000,22911995329.0123,22911993092.2047,23060402973.2094,-148406190.7614,-1151.8941,4758.7226,312.4724,7640.4723,15.4468,-0.0011,-1354.2128,-19.9533,23.5000,-8.0175,-13.0006,-37.2840,-0.262792,0,1,0.0000,0.00000000e+00,20000.4722,2368.2013,-1283.4137,-131.5196
86,2580.0,G09,G,15.631,-1499.4464,-10.568687,20000.0000,23825705531.4419,23825707030.8883,24056594915.9740,-230893621.6593,-949.2327,7638.4980,456.4101,1449.9333,16.5488,-0.0006,-1450.6772,-13.2450,23.5000,0.7835,34.1143,55.4684,0.390963,0,1,0.0000,0.00000000e+00,20001.0371,-1406.2596,-1057.6465,-108.4138
89,2670.0,G09,G,16.093,-1480.0095,-10.431689,20000.0000,23778796625.7083,23778798105.7178,24009686733.0964,-230893607.2350,-1495.7230,7431.3501,429.1114,1425.1867,16.4950,-0.0007,-1451.6781,-13.5796,23.5000,0.3102,34.1143,55.2355,0.389322,0,1,0.0000,0.00000000e+00,20000.9767,-1623.9990,-1352.9796,142.7433
91,2730.0,G04,G,38.992,4916.7508,34.655192,20000.0000,22069631967.9413,22069627051.1905,22082426142.5220,-12798595.9707,-1493.9794,3316.5348,190.4490,2552.3100,14.3989,-0.0016,-1907.0071,-28.5379,42.4000,-12.8526,43.5636,48.7297,0.343466,0,1,0.0000,0.00000000e+00,20000.2789,4596.8466,-1180.3469,313.6325
97,2910.0,G26,G,20.382,4491.6274,31.658755,20000.0000,23519422957.4983,23519418465.8709,23422515948.9157,96893089.9754,-1365.8576,5949.1079,353.8687,-4454.3807,15.9632,-0.0010,-1367.7720,-13.6700,23.5000,-3.9820,23.9574,26.0314,0.183480,0,1,0.0000,0.00000000e+00,20000.6508,4260.1285,-1132.2685,233.5891
102,3060.0,G07,G,16.039,-984.8442,-6.941569,20000.0000,24482236351.1694,24482237336.0136,24438585944.0205,43633836.2515,-1097.5290,7454.9410,471.4580,-10669.2695,16.6372,-0.0006,-736.6968,-15.3028,40.6000,0.3655,3.9986,-71.6971,-0.505349,0,1,0.0000,0.00000000e+00,20000.9859,-964.5581,-1113.9734,-16.4444
111,3330.0,G01,G,15.398,3375.2019,23.789749,20000.0000,24062770191.7721,24062766816.5701,24163300738.6947,-100540349.6470,-1130.6408,7747.3527,544.6279,793.8303,16.5919,-0.0006,-1906.4894,-14.2045,42.4000,1.0218,11.6611,-50.2925,-0.354481,0,1,0.0000,0.00000000e+00,20001.0321,3452.4227,-1206.3540,-75.7131
122,3660.0,G03,G,65.657,3706.1178,26.122175,20000.0000,20496963007.1704,20496959301.0526,20669953134.6057,-172999437.0545,-1057.5318,2294.2778,169.3597,-4168.8623,13.0514,-0.0024,-1499.3074,-42.8670,23.5000,-8.0156,-16.8706,82.2286,0.579580,0,1,0.0000,0.00000000e+00,20000.2589,3972.3007,-1322.4871,-264.9553
122,3660.0,G16,G,49.250,4110.8591,28.974950,20000.0000,20939773343.3042,20939769232.4451,21000633062.5356,-60864794.5143,-1057.5318,2757.3396,203.6194,945.6100,13.6129,-0.0021,-1369.6803,-33.0860,6.4000,-13.4041,-45.5341,-113.8522,-0.802475,0,1,0.0000,0.00000000e+00,20000.2835,4377.2903,-1322.4871,-264.9553
122,3660.0,G27,G,34.647,11864.2347,83.623788,20000.0000,22215584705.1576,22215572840.9229,22204944155.0698,10634118.8238,-1057.5318,3667.8833,271.1162,8340.7526,14.6506,-0.0016,-1331.3949,-24.1326,23.5000,-11.8348,8.9645,-15.4960,-0.109222,0,1,0.0000,0.00000000e+00,20000.3876,12131.1552,-1322.4871,-264.9553
192,5760.0,G04,G,56.914,4686.2150,33.030285,20000.0000,20932348109.0391,20932343422.8240,20945144883.9426,-12800574.8942,-1359.6674,2494.1386,184.5443,2249.2892,13.3536,-0.0024,-1925.1742,-37.5398,42.4000,-11.7018,43.5636,32.5755,0.229605,0,1,0.0000,0.00000000e+00,20000.2687,4384.3847,-1060.9246,298.7427
192,5760.0,G08,G,44.545,2682.5019,18.907327,20000.0000,21326625782.2428,21326623099.7410,21475027938.5607,-148401021.2980,-1359.6674,2976.7335,220.3464,5678.8513,13.9459,-0.0020,-1353.1250,-31.1461,23.5000,-13.5269,-13.0006,-21.8255,-0.153835,0,1,0.0000,0.00000000e+00,20000.3118,2380.0725,-1060.9246,298.7427
192,5760.0,G09,G,34.456,-1684.0112,-11.869572,20000.0000,22111789283.5744,22111790967.5856,22342681905.9418,-230893106.2291,-1359.6674,3685.5961,273.0269,457.5272,14.7129,-0.0016,-1474.4161,-26.1846,23.5000,-11.7668,34.1143,46.8498,0.330216,0,1,0.0000,0.00000000e+00,20000.3855,-1987.3219,-1060.9246,298.7427
